id,fork_id,in_dt,emp_x,emp_y
14298,TEAM1007B9625,2019-06-01 09:30:13.691,174346.199832647,254466.080460616
14299,TEAM1007B9625,2019-06-01 09:30:13.725,174448.913641985,254419.830936971
14306,TEAM1007B9625,2019-06-01 09:30:13.941,174644.298278377,254027.093676086
14307,TEAM1007B9625,2019-06-01 09:30:13.968,174600.829157462,254027.524750314
14308,TEAM1007B9625,2019-06-01 09:30:14.004,174640.301865282,254128.958503152
14334,TEAM1007B9625,2019-06-01 09:30:14.796,174607.814792559,254324.690771353
14335,TEAM1007B9625,2019-06-01 09:30:14.829,174683.770535673,254128.538707359
14343,TEAM1007B9625,2019-06-01 09:30:15.090,174713.825965027,254163.801075895
14345,TEAM1007B9625,2019-06-01 09:30:15.159,174739.874567693,254300.917278675
14347,TEAM1007B9625,2019-06-01 09:30:15.216,174765.92244343,254438.044672933
14351,TEAM1007B9625,2019-06-01 09:30:15.329,174779.344616931,254402.362750408
14352,TEAM1007B9625,2019-06-01 09:30:15.360,174744.701459019,254463.364159128
14353,TEAM1007B9625,2019-06-01 09:30:15.390,174710.049655272,254524.376826176
14354,TEAM1007B9625,2019-06-01 09:30:15.420,174661.985933892,254621.060601683
14502,TEAM1007B9625,2019-06-01 10:00:33.405,174762.75651495,254715.676511624
14529,TEAM1007B9625,2019-06-01 10:00:34.297,174795.864036828,254724.078130851
14667,TEAM1007B9625,2019-06-01 10:30:59.325,174787.522548198,254709.989757884
14977,TEAM1007B9625,2019-06-01 11:00:57.594,174652.866484485,254559.647373461
14981,TEAM1007B9625,2019-06-01 11:00:57.472,174696.627935087,254560.058859269
14982,TEAM1007B9625,2019-06-01 11:30:12.148,174731.279512146,254499.046136929
14983,TEAM1007B9625,2019-06-01 11:30:12.364,174786.067228067,254446.79780401
14985,TEAM1007B9625,2019-06-01 11:30:12.430,174806.21200444,254455.56207319
14986,TEAM1007B9625,2019-06-01 11:30:12.457,174826.356711478,254464.315292685
14990,TEAM1007B9625,2019-06-01 11:30:12.565,174819.634307982,254419.880209528
14991,TEAM1007B9625,2019-06-01 11:30:12.590,174812.911811114,254375.434039978
15115,TEAM1007B9625,2019-06-01 11:30:16.589,174647.380422852,253955.441107187
15116,TEAM1007B9625,2019-06-01 11:30:16.618,174509.589469771,253938.00580115
15117,TEAM1007B9625,2019-06-01 11:30:16.644,174488.453585399,253859.474955144
15118,TEAM1007B9625,2019-06-01 11:30:16.677,174509.289647265,253925.537011557
15119,TEAM1007B9625,2019-06-01 11:30:16.709,174533.175050569,253970.500999135
15120,TEAM1007B9625,2019-06-01 11:30:16.741,174557.350866116,254027.94496238
15124,TEAM1007B9625,2019-06-01 11:30:16.961,174519.905487832,254072.316045159
15125,TEAM1007B9625,2019-06-01 11:30:16.988,174516.107204929,254071.190210647
15138,TEAM1007B9625,2019-06-01 11:30:17.382,174485.113266206,253868.093180639
15140,TEAM1007B9625,2019-06-01 11:30:17.451,174533.465728628,253982.980909454
15158,TEAM1007B9625,2019-06-01 11:30:18.010,174828.946420237,254139.594082022
15219,TEAM1007B9625,2019-06-01 13:30:12.359,173999.883848433,252831.228779397
15239,TEAM1007B9625,2019-06-01 13:30:13.124,174217.804515839,253396.948612695
15255,TEAM1007B9625,2019-06-01 13:30:13.600,174248.065134545,253513.472178667
15258,TEAM1007B9625,2019-06-01 13:30:13.675,174248.339800194,253611.175983952
15294,TEAM1007B9625,2019-06-01 13:30:14.829,174620.443066504,254497.499948265
15296,TEAM1007B9625,2019-06-01 13:30:14.884,174585.801328994,254558.501974753
15299,TEAM1007B9625,2019-06-01 13:30:14.987,174643.756058813,254498.234133913
15300,TEAM1007B9625,2019-06-01 13:30:15.016,174634.636373986,254436.820933655
15370,TEAM1007B9625,2019-06-01 13:30:17.199,174691.820247827,254401.550282925
15371,TEAM1007B9625,2019-06-01 13:30:17.226,174735.582419902,254401.95086517
15372,TEAM1007B9625,2019-06-01 13:30:17.253,174792.766896419,254366.680850036
15419,TEAM1007B9625,2019-06-01 14:00:14.406,174743.117644805,254529.497470697
15420,TEAM1007B9625,2019-06-01 14:00:14.444,174743.117644765,254529.497470649
15436,TEAM1007B9625,2019-06-01 14:00:14.971,174749.686758717,254460.234533448
15438,TEAM1007B9625,2019-06-01 14:00:15.032,174637.157976309,254347.16351478
15439,TEAM1007B9625,2019-06-01 14:00:15.060,174508.390917556,254256.273070957
15440,TEAM1007B9625,2019-06-01 14:00:15.093,174521.812365272,254220.590776443
15441,TEAM1007B9625,2019-06-01 14:00:15.124,174664.001703479,254275.7993199
15474,TEAM1007B9625,2019-06-01 14:00:35.378,174799.489466597,254411.115910917
15491,TEAM1007B9625,2019-06-01 14:00:35.932,174725.743361188,254494.36118807
15603,TEAM1007B9625,2019-06-01 14:30:13.191,174753.296847011,254265.235325801
15604,TEAM1007B9625,2019-06-01 14:30:13.226,174611.107926317,254210.036492872
15605,TEAM1007B9625,2019-06-01 14:30:13.254,174482.33872426,254119.157515252
15611,TEAM1007B9625,2019-06-01 14:30:13.435,174797.333009688,254451.013858735
15713,TEAM1007B9625,2019-06-01 14:30:16.666,174811.920681232,254442.530777451
15730,TEAM1007B9625,2019-06-01 14:30:17.301,174722.160415745,254437.632852774
15731,TEAM1007B9625,2019-06-01 14:30:17.334,174678.39841303,254437.23233561
15738,TEAM1007B9625,2019-06-01 14:30:17.608,174558.753363577,254407.754420425
15739,TEAM1007B9625,2019-06-01 14:30:17.638,174567.864443148,254469.167570913
15743,TEAM1007B9625,2019-06-01 14:30:17.781,174758.123511882,254427.68220348
15826,TEAM1007B9625,2019-06-01 15:00:41.798,175013.458409748,254529.64815818
15957,TEAM1007B9625,2019-06-01 15:30:53.212,174949.677089897,254481.157658145
15958,TEAM1007B9625,2019-06-01 15:30:53.184,174932.380289647,254445.901591846
15959,TEAM1007B9625,2019-06-01 15:30:53.157,174930.757579982,254405.62845388
15960,TEAM1007B9625,2019-06-01 15:30:53.124,174929.374398971,254371.499697144
15961,TEAM1007B9625,2019-06-01 15:30:53.095,174919.609094505,254341.686551315
15962,TEAM1007B9625,2019-06-01 15:30:53.059,174911.902553399,254312.69310125
15963,TEAM1007B9625,2019-06-01 15:30:53.033,174887.607452609,254281.56858319
15964,TEAM1007B9625,2019-06-01 15:30:53.002,174857.590441174,254259.477223086
15965,TEAM1007B9625,2019-06-01 15:30:52.971,174854.380806403,254239.666964613
15966,TEAM1007B9625,2019-06-01 15:30:52.943,174866.587230158,254203.049682743
15967,TEAM1007B9625,2019-06-01 15:30:52.910,174887.808816692,254174.562924733
15968,TEAM1007B9625,2019-06-01 15:30:52.879,174914.100110312,254150.597254375
15969,TEAM1007B9625,2019-06-01 15:30:52.848,174914.034806005,254144.123072835
15970,TEAM1007B9625,2019-06-01 15:30:52.812,174908.705024051,254139.37822056
15971,TEAM1007B9625,2019-06-01 15:30:52.775,174923.087875158,254131.994673293
15972,TEAM1007B9625,2019-06-01 15:30:52.743,174929.65771067,254136.772183952
15974,TEAM1007B9625,2019-06-01 15:30:52.676,174929.963640144,254138.58349722
15975,TEAM1007B9625,2019-06-01 15:30:52.641,174925.675594971,254140.852133983
15978,TEAM1007B9625,2019-06-01 15:30:52.547,174920.180920361,254147.774088315
15979,TEAM1007B9625,2019-06-01 15:30:52.519,174923.119228914,254150.095973523
15982,TEAM1007B9625,2019-06-01 15:30:52.425,174919.167122683,254149.446486559
15983,TEAM1007B9625,2019-06-01 15:30:52.392,174916.659681056,254151.425968711
15985,TEAM1007B9625,2019-06-01 15:30:52.327,174916.19338488,254151.035987756
15986,TEAM1007B9625,2019-06-01 15:30:52.296,174915.344407705,254149.795683332
15987,TEAM1007B9625,2019-06-01 15:30:52.267,174914.767795041,254149.21319916
15989,TEAM1007B9625,2019-06-01 15:30:52.210,174914.314358641,254150.424839148
15993,TEAM1007B9625,2019-06-01 15:30:52.071,174912.308938746,254142.568624032
15995,TEAM1007B9625,2019-06-01 15:30:52.008,174910.932951559,254141.779006469
15997,TEAM1007B9625,2019-06-01 15:30:51.941,174914.936638053,254144.226656307
15999,TEAM1007B9625,2019-06-01 15:30:51.858,174910.866021617,254142.501583131
16001,TEAM1007B9625,2019-06-01 15:30:51.787,174911.426550509,254147.497971498
16002,TEAM1007B9625,2019-06-01 15:30:51.751,174910.473574397,254148.621097772
16004,TEAM1007B9625,2019-06-01 15:30:51.692,174909.229182834,254145.755993782
16032,TEAM1007B9625,2019-06-01 15:30:50.773,174911.409479632,254166.190983966
16033,TEAM1007B9625,2019-06-01 15:30:50.736,174886.193074645,254190.306765709
16034,TEAM1007B9625,2019-06-01 15:30:50.705,174870.341789543,254215.949736973
16035,TEAM1007B9625,2019-06-01 15:30:50.673,174885.97491578,254224.254125094
16036,TEAM1007B9625,2019-06-01 15:30:50.638,174900.004795824,254211.216278644
16037,TEAM1007B9625,2019-06-01 15:30:50.610,174913.803453763,254202.13410277
16038,TEAM1007B9625,2019-06-01 15:30:50.580,174927.963689211,254189.532603853
16039,TEAM1007B9625,2019-06-01 15:30:50.546,174944.341306336,254174.728360459
16040,TEAM1007B9625,2019-06-01 15:30:50.514,174953.958917926,254161.797933266
16041,TEAM1007B9625,2019-06-01 15:30:50.476,174962.665230549,254142.225678922
16043,TEAM1007B9625,2019-06-01 15:30:50.406,174985.473803854,254089.278501771
16045,TEAM1007B9625,2019-06-01 15:30:50.268,175006.827072088,254037.618394825
16046,TEAM1007B9625,2019-06-01 15:30:50.236,175020.072792791,254006.169567245
16047,TEAM1007B9625,2019-06-01 15:30:50.206,175030.183857558,253973.687609905
16048,TEAM1007B9625,2019-06-01 15:30:50.174,175032.051374858,253939.808821572
16050,TEAM1007B9625,2019-06-01 15:30:50.112,175015.181940139,253876.101934402
16051,TEAM1007B9625,2019-06-01 15:30:50.079,175006.653758201,253859.956391574
16053,TEAM1007B9625,2019-06-01 15:30:50.013,175003.218441748,253862.919761084
16054,TEAM1007B9625,2019-06-01 15:30:49.979,174998.78392458,253852.206162416
16056,TEAM1007B9625,2019-06-01 15:30:49.905,175002.152713968,253851.610177713
16058,TEAM1007B9625,2019-06-01 15:30:49.842,175001.748229156,253852.637975351
16061,TEAM1007B9625,2019-06-01 15:30:49.756,175002.850959006,253854.505282619
16062,TEAM1007B9625,2019-06-01 15:30:49.722,175003.359354465,253855.659156686
16063,TEAM1007B9625,2019-06-01 15:30:49.693,174998.829532997,253852.03239157
16066,TEAM1007B9625,2019-06-01 15:30:49.580,174998.956699569,253854.844582858
16069,TEAM1007B9625,2019-06-01 15:30:49.472,174993.478133461,253850.821259144
16071,TEAM1007B9625,2019-06-01 15:30:49.405,175001.124010139,253850.878401638
16081,TEAM1007B9625,2019-06-01 15:30:49.080,175002.053066871,253856.144251026
16085,TEAM1007B9625,2019-06-01 15:30:48.950,175003.19535334,253849.830946937
16086,TEAM1007B9625,2019-06-01 15:30:48.917,175003.786363562,253851.127131173
16088,TEAM1007B9625,2019-06-01 15:30:48.841,174997.581705606,253864.509163323
16090,TEAM1007B9625,2019-06-01 15:30:48.777,174985.744580393,253856.718235069
16092,TEAM1007B9625,2019-06-01 15:30:48.712,174986.139341247,253855.98006099
16097,TEAM1007B9625,2019-06-01 15:30:48.561,174997.51135129,253859.348375318
16100,TEAM1007B9625,2019-06-01 15:30:48.465,175020.723110179,253879.685256349
16110,TEAM1007B9625,2019-06-01 16:00:45.010,175003.995793405,254064.494700179
16111,TEAM1007B9625,2019-06-01 16:00:44.977,174996.893343221,254080.307224759
16113,TEAM1007B9625,2019-06-01 16:00:44.882,174982.807836537,254118.487318578
16120,TEAM1007B9625,2019-06-01 16:00:44.636,174878.493859106,254239.086634015
16137,TEAM1007B9625,2019-06-01 16:00:44.057,174585.057118839,254072.909568539
16138,TEAM1007B9625,2019-06-01 16:00:44.023,174701.4642056,254398.488028273
16143,TEAM1007B9625,2019-06-01 16:00:43.836,174379.621328817,254165.395529189
16156,TEAM1007B9625,2019-06-01 16:00:43.414,174650.579786899,254311.481406262
16160,TEAM1007B9625,2019-06-01 16:00:43.282,174602.515547991,254408.165460555
16384,TEAM1007B9625,2019-06-01 16:30:16.005,174696.109380931,254654.663957097
16385,TEAM1007B9625,2019-06-01 16:30:16.037,174710.311254775,254644.399256253
16387,TEAM1007B9625,2019-06-01 16:30:16.097,174768.350580536,254604.328880654
16388,TEAM1007B9625,2019-06-01 16:30:16.129,174792.973497231,254581.694854324
16389,TEAM1007B9625,2019-06-01 16:30:16.161,174811.706183586,254559.035826123
16390,TEAM1007B9625,2019-06-01 16:30:16.188,174803.011146893,254533.594539834
16391,TEAM1007B9625,2019-06-01 16:30:16.218,174780.071039705,254505.484738327
16392,TEAM1007B9625,2019-06-01 16:30:16.251,174753.883141328,254480.886555615
16393,TEAM1007B9625,2019-06-01 16:30:16.281,174727.968060317,254456.259657352
16394,TEAM1007B9625,2019-06-01 16:30:16.315,174708.735155063,254436.442361317
16396,TEAM1007B9625,2019-06-01 16:30:16.385,174686.491771403,254427.587936692
16397,TEAM1007B9625,2019-06-01 16:30:16.420,174689.380553183,254426.888826373
16398,TEAM1007B9625,2019-06-01 16:30:16.453,174694.091829743,254434.59840803
16399,TEAM1007B9625,2019-06-01 16:30:16.485,174687.403417196,254430.987710739
16400,TEAM1007B9625,2019-06-01 16:30:16.521,174684.049609344,254430.755984462
16401,TEAM1007B9625,2019-06-01 16:30:16.552,174685.652631336,254428.920988822
16404,TEAM1007B9625,2019-06-01 16:30:16.637,174686.83179235,254424.069040189
16406,TEAM1007B9625,2019-06-01 16:30:16.698,174689.322438562,254429.998921616
16407,TEAM1007B9625,2019-06-01 16:30:16.729,174690.558693198,254432.595561338
16408,TEAM1007B9625,2019-06-01 16:30:16.756,174687.057993975,254429.459384024
16410,TEAM1007B9625,2019-06-01 16:30:16.821,174691.374817719,254440.588903621
16411,TEAM1007B9625,2019-06-01 16:30:16.855,174689.893788898,254441.762330325
16412,TEAM1007B9625,2019-06-01 16:30:16.891,174689.828554096,254443.094763564
16413,TEAM1007B9625,2019-06-01 16:30:16.933,174696.198582313,254441.960360185
16414,TEAM1007B9625,2019-06-01 16:30:16.967,174693.725890279,254439.298040989
16415,TEAM1007B9625,2019-06-01 16:30:16.995,174693.588537877,254438.911984559
16416,TEAM1007B9625,2019-06-01 16:30:17.030,174691.770305205,254439.883631968
16417,TEAM1007B9625,2019-06-01 16:30:17.065,174690.743738649,254438.953191524
16418,TEAM1007B9625,2019-06-01 16:30:17.098,174688.832552596,254442.458532196
16419,TEAM1007B9625,2019-06-01 16:30:17.131,174689.415602452,254443.200425392
16422,TEAM1007B9625,2019-06-01 16:30:17.227,174689.80193403,254442.753951975
16424,TEAM1007B9625,2019-06-01 16:30:17.291,174689.582727247,254442.936191825
16425,TEAM1007B9625,2019-06-01 16:30:17.327,174688.238679003,254437.480888131
16427,TEAM1007B9625,2019-06-01 16:30:17.390,174684.790333122,254438.395629249
16429,TEAM1007B9625,2019-06-01 16:30:17.461,174685.767364144,254440.285398757
16431,TEAM1007B9625,2019-06-01 16:30:17.525,174687.597847693,254425.951276788
16432,TEAM1007B9625,2019-06-01 16:30:17.560,174693.380565297,254408.308073635
16433,TEAM1007B9625,2019-06-01 16:30:17.589,174698.068122383,254384.770138409
16435,TEAM1007B9625,2019-06-01 16:30:17.654,174735.396455051,254341.901470567
16436,TEAM1007B9625,2019-06-01 16:30:17.688,174752.602735511,254327.070513531
16437,TEAM1007B9625,2019-06-01 16:30:17.723,174772.867852778,254311.461989278
16438,TEAM1007B9625,2019-06-01 16:30:17.761,174791.588881981,254296.0042072
16440,TEAM1007B9625,2019-06-01 16:30:17.833,174821.68135277,254270.155242959
16441,TEAM1007B9625,2019-06-01 16:30:17.868,174836.497452417,254251.985984159
16442,TEAM1007B9625,2019-06-01 16:30:17.911,174850.937179093,254230.121672867
16444,TEAM1007B9625,2019-06-01 16:30:17.974,174881.165010166,254185.248846317
16447,TEAM1007B9625,2019-06-01 16:30:18.085,174910.860074257,254151.041686703
16449,TEAM1007B9625,2019-06-01 16:30:18.146,174900.385055985,254157.118856628
16450,TEAM1007B9625,2019-06-01 16:30:18.178,174901.702011749,254157.488684463
16452,TEAM1007B9625,2019-06-01 16:30:18.243,174903.413066281,254150.191159405
16453,TEAM1007B9625,2019-06-01 16:30:18.299,174908.993267803,254146.025918937
16454,TEAM1007B9625,2019-06-01 16:30:18.343,174918.324503358,254145.053201559
16455,TEAM1007B9625,2019-06-01 16:30:18.385,174920.817562105,254144.396459788
16458,TEAM1007B9625,2019-06-01 16:30:18.496,174913.418273989,254136.773003136
16460,TEAM1007B9625,2019-06-01 16:30:18.559,174915.399443564,254137.291496275
16461,TEAM1007B9625,2019-06-01 16:30:18.588,174915.718256768,254142.185037069
16463,TEAM1007B9625,2019-06-01 16:30:18.657,174915.772485637,254143.778335868
16526,TEAM1007B9625,2019-06-01 17:00:01.171,174920.362991172,254151.564718956
16528,TEAM1007B9625,2019-06-01 17:00:01.111,174904.476254076,254146.56864367
27421,TEAM10083967,2019-06-01 08:30:20.639,174409.290909223,253024.752924205
27422,TEAM10083967,2019-06-01 08:30:20.679,174309.078439651,253146.251527663
27423,TEAM10083967,2019-06-01 08:30:20.707,174349.357883751,254100.714713437
27424,TEAM10083967,2019-06-01 08:30:20.739,174362.672344184,254123.945939045
27425,TEAM10083967,2019-06-01 08:30:20.769,174374.386341745,254129.332563622
27426,TEAM10083967,2019-06-01 08:30:20.802,174381.318531445,254129.612707587
27427,TEAM10083967,2019-06-01 08:30:20.828,174383.424541958,254127.221612023
27428,TEAM10083967,2019-06-01 08:30:20.856,174383.5096438,254126.924055436
27429,TEAM10083967,2019-06-01 08:30:20.899,174385.256483419,254126.53198999
27430,TEAM10083967,2019-06-01 08:30:20.937,174384.767383229,254127.836900092
27431,TEAM10083967,2019-06-01 08:30:20.970,174380.818559633,254128.991734064
27432,TEAM10083967,2019-06-01 08:30:21.002,174380.157440564,254129.262057633
27433,TEAM10083967,2019-06-01 08:30:21.035,174385.838625159,254132.344714752
27434,TEAM10083967,2019-06-01 08:30:21.063,174381.459877629,254129.813113181
27435,TEAM10083967,2019-06-01 08:30:21.094,174378.43854883,254132.128002563
27436,TEAM10083967,2019-06-01 08:30:21.124,174378.079664867,254132.922225856
27437,TEAM10083967,2019-06-01 08:30:21.155,174380.333563557,254132.743964076
27438,TEAM10083967,2019-06-01 08:30:21.184,174381.982489192,254132.645052859
27439,TEAM10083967,2019-06-01 08:30:21.217,174381.226439244,254134.928089171
27440,TEAM10083967,2019-06-01 08:30:21.249,174378.29886153,254135.1348609
27441,TEAM10083967,2019-06-01 08:30:21.284,174376.803633169,254137.888131309
27442,TEAM10083967,2019-06-01 08:30:21.315,174376.889838203,254137.658244823
27443,TEAM10083967,2019-06-01 08:30:21.346,174376.803740382,254137.599687626
27444,TEAM10083967,2019-06-01 08:30:21.372,174376.596697089,254137.443841809
27445,TEAM10083967,2019-06-01 08:30:21.401,174376.538043415,254137.391864216
27446,TEAM10083967,2019-06-01 08:30:21.434,174376.537051636,254137.364132051
27448,TEAM10083967,2019-06-01 08:30:21.497,174376.539887301,254137.397406047
27449,TEAM10083967,2019-06-01 08:30:21.527,174378.145990253,254136.370048122
27450,TEAM10083967,2019-06-01 08:30:21.559,174380.999102514,254132.746539967
27451,TEAM10083967,2019-06-01 08:30:21.591,174382.635088515,254128.021477018
27452,TEAM10083967,2019-06-01 08:30:21.623,174380.404680148,254133.329527084
27453,TEAM10083967,2019-06-01 08:30:21.656,174380.257751372,254128.845752925
27454,TEAM10083967,2019-06-01 08:30:21.688,174379.51054605,254125.793671508
27455,TEAM10083967,2019-06-01 08:30:21.716,174382.709885016,254125.673782472
27456,TEAM10083967,2019-06-01 08:30:21.749,174383.050226561,254137.860672718
27457,TEAM10083967,2019-06-01 08:30:21.779,174381.205071754,254136.440257901
27458,TEAM10083967,2019-06-01 08:30:21.814,174382.500500503,254133.505605874
27459,TEAM10083967,2019-06-01 08:30:21.839,174384.177901547,254131.494013914
27460,TEAM10083967,2019-06-01 08:30:21.870,174384.350328778,254131.367060327
27461,TEAM10083967,2019-06-01 08:30:21.910,174384.535364189,254130.84512593
27462,TEAM10083967,2019-06-01 08:30:21.944,174384.624402024,254130.64740413
27463,TEAM10083967,2019-06-01 08:30:21.976,174384.645880146,254130.482043814
27464,TEAM10083967,2019-06-01 08:30:22.012,174383.468248908,254131.408356355
27465,TEAM10083967,2019-06-01 08:30:22.042,174381.994594553,254132.070351033
27466,TEAM10083967,2019-06-01 08:30:22.085,174381.766664619,254131.964486416
27467,TEAM10083967,2019-06-01 08:30:22.120,174381.701701632,254131.94469897
27468,TEAM10083967,2019-06-01 08:30:22.152,174380.963993224,254128.365626997
27469,TEAM10083967,2019-06-01 08:30:22.183,174384.463201763,254137.73024937
27470,TEAM10083967,2019-06-01 08:30:22.212,174394.587626804,254151.049101059
27471,TEAM10083967,2019-06-01 08:30:22.247,174401.436338752,254160.391053383
27472,TEAM10083967,2019-06-01 08:30:22.275,174415.176918783,254173.921700759
27473,TEAM10083967,2019-06-01 08:30:22.303,174422.929982762,254183.683823339
27474,TEAM10083967,2019-06-01 08:30:22.333,174435.848702964,254198.545855303
27475,TEAM10083967,2019-06-01 08:30:22.362,174450.200850122,254207.519661156
27476,TEAM10083967,2019-06-01 08:30:22.390,174466.967755777,254190.086421091
27477,TEAM10083967,2019-06-01 08:30:22.423,174485.026552843,254175.963384084
27478,TEAM10083967,2019-06-01 08:30:22.457,174500.783384843,254163.120380661
27479,TEAM10083967,2019-06-01 08:30:22.490,174506.670604855,254160.436999708
27480,TEAM10083967,2019-06-01 08:30:22.517,174510.223777222,254168.219518268
27481,TEAM10083967,2019-06-01 08:30:22.545,174511.074215823,254168.307012595
27482,TEAM10083967,2019-06-01 08:30:22.577,174510.906108913,254167.687327224
27483,TEAM10083967,2019-06-01 08:30:22.611,174510.948599953,254167.516361746
27484,TEAM10083967,2019-06-01 08:30:22.645,174510.980482063,254167.475225306
27485,TEAM10083967,2019-06-01 08:30:22.678,174510.989559035,254167.451902696
27486,TEAM10083967,2019-06-01 08:30:22.710,174511.019884483,254167.508397573
27487,TEAM10083967,2019-06-01 08:30:22.741,174511.076569894,254167.510458608
27488,TEAM10083967,2019-06-01 08:30:22.769,174511.084982777,254167.576999047
27489,TEAM10083967,2019-06-01 08:30:22.795,174511.074200939,254167.644702303
27490,TEAM10083967,2019-06-01 08:30:22.845,174512.81616054,254174.041078299
27491,TEAM10083967,2019-06-01 08:30:22.894,174513.01777355,254180.787873168
27492,TEAM10083967,2019-06-01 08:30:22.944,174512.667518811,254181.072853667
27493,TEAM10083967,2019-06-01 08:30:22.975,174512.549496982,254181.039900184
27494,TEAM10083967,2019-06-01 08:30:23.008,174507.326982634,254178.825655837
27495,TEAM10083967,2019-06-01 08:30:23.039,174507.954966524,254177.160920925
27496,TEAM10083967,2019-06-01 08:30:23.069,174518.120538436,254162.963406104
27497,TEAM10083967,2019-06-01 08:30:23.097,174523.035543674,254155.850697694
27498,TEAM10083967,2019-06-01 08:30:23.124,174525.396301232,254157.609182379
27499,TEAM10083967,2019-06-01 08:30:23.151,174526.082912139,254153.356061352
27500,TEAM10083967,2019-06-01 08:30:23.179,174527.581837607,254153.560459058
27501,TEAM10083967,2019-06-01 08:30:23.210,174528.461356637,254154.242511187
27502,TEAM10083967,2019-06-01 08:30:23.242,174525.837607807,254154.891040398
27503,TEAM10083967,2019-06-01 08:30:23.269,174524.684576794,254157.434767865
27504,TEAM10083967,2019-06-01 08:30:23.303,174517.311265944,254164.528798897
27505,TEAM10083967,2019-06-01 08:30:23.332,174510.162271215,254171.740917262
27506,TEAM10083967,2019-06-01 08:30:23.363,174496.395058455,254178.142748674
27507,TEAM10083967,2019-06-01 08:30:23.397,174493.373253558,254180.291191885
27508,TEAM10083967,2019-06-01 08:30:23.422,174492.014154237,254177.115443642
27509,TEAM10083967,2019-06-01 08:30:23.450,174478.87240629,254190.457060442
27510,TEAM10083967,2019-06-01 08:30:23.480,174470.034227811,254201.997240695
27511,TEAM10083967,2019-06-01 08:30:23.510,174467.700903425,254202.864637911
27512,TEAM10083967,2019-06-01 08:30:23.536,174467.300931243,254198.759872309
27513,TEAM10083967,2019-06-01 08:30:23.564,174466.221039669,254195.72313346
27514,TEAM10083967,2019-06-01 08:30:23.596,174475.282258615,254186.471015295
27515,TEAM10083967,2019-06-01 08:30:23.623,174487.542158558,254176.20599059
27516,TEAM10083967,2019-06-01 08:30:23.717,174502.820277144,254156.909849355
27517,TEAM10083967,2019-06-01 08:30:23.745,174513.38394205,254147.78560574
27518,TEAM10083967,2019-06-01 08:30:23.772,174516.104230313,254147.662658774
27519,TEAM10083967,2019-06-01 08:30:23.804,174516.422143185,254141.667699502
27520,TEAM10083967,2019-06-01 08:30:23.831,174516.964241102,254136.075937206
27521,TEAM10083967,2019-06-01 08:30:23.867,174521.551374437,254133.017879031
27522,TEAM10083967,2019-06-01 08:30:23.898,174524.79905223,254133.186348491
27523,TEAM10083967,2019-06-01 08:30:23.935,174529.431940146,254130.800461904
27524,TEAM10083967,2019-06-01 08:30:23.967,174543.959868145,254117.496114986
27525,TEAM10083967,2019-06-01 08:30:23.998,174557.255729305,254107.89283581
27526,TEAM10083967,2019-06-01 08:30:29.560,174575.83750491,254090.389305012
27527,TEAM10083967,2019-06-01 08:30:24.028,174591.973023461,254080.488642307
27528,TEAM10083967,2019-06-01 08:30:29.595,174608.335692396,254066.773270881
27529,TEAM10083967,2019-06-01 08:30:24.059,174623.173956529,254051.233866322
27530,TEAM10083967,2019-06-01 08:30:24.090,174640.891875045,254036.307775435
27531,TEAM10083967,2019-06-01 08:30:29.625,174657.746731861,254022.002041843
27532,TEAM10083967,2019-06-01 08:30:24.120,174674.236109883,254006.758800642
27533,TEAM10083967,2019-06-01 08:30:24.146,174691.858866235,254015.231367823
27534,TEAM10083967,2019-06-01 09:00:28.543,174721.730713479,254049.772048974
27535,TEAM10083967,2019-06-01 09:00:28.574,174735.305425844,254066.918045465
27536,TEAM10083967,2019-06-01 09:00:28.607,174750.455309697,254084.418054703
27537,TEAM10083967,2019-06-01 09:00:28.637,174763.711434183,254102.103029237
27538,TEAM10083967,2019-06-01 09:00:28.670,174774.933494498,254113.837271527
27539,TEAM10083967,2019-06-01 09:00:28.702,174773.818211924,254126.461955201
27540,TEAM10083967,2019-06-01 09:00:28.728,174754.050790516,254143.10080223
27541,TEAM10083967,2019-06-01 09:00:28.756,174735.696971713,254158.816102989
27542,TEAM10083967,2019-06-01 09:00:28.790,174718.74053576,254172.373134341
27543,TEAM10083967,2019-06-01 09:00:28.818,174707.286079162,254180.100649894
27544,TEAM10083967,2019-06-01 09:00:28.856,174700.99127953,254185.170231803
27545,TEAM10083967,2019-06-01 09:00:28.920,174697.662376839,254189.345215191
27546,TEAM10083967,2019-06-01 09:00:28.955,174694.482923362,254192.353810236
27547,TEAM10083967,2019-06-01 09:00:28.987,174691.443777197,254195.188952696
27548,TEAM10083967,2019-06-01 09:00:29.020,174687.933564267,254191.644144236
27549,TEAM10083967,2019-06-01 09:00:29.052,174686.420020586,254190.116249664
27550,TEAM10083967,2019-06-01 09:00:29.082,174693.502934341,254188.721022815
27551,TEAM10083967,2019-06-01 09:00:29.108,174699.271304132,254181.388609908
27552,TEAM10083967,2019-06-01 09:00:29.165,174698.457368455,254181.276590544
27553,TEAM10083967,2019-06-01 09:00:29.202,174700.972287397,254181.935281525
27554,TEAM10083967,2019-06-01 09:00:29.236,174703.33289144,254182.329253456
27555,TEAM10083967,2019-06-01 09:00:29.265,174704.219770286,254182.702889562
27556,TEAM10083967,2019-06-01 09:00:29.293,174706.902273168,254183.797112465
27557,TEAM10083967,2019-06-01 09:00:29.320,174707.654776534,254184.1744482
